aircraft_id,component_id,flight_cycles,failure_risk_score,risk_tier,alert,recommended_action,engine_hours,temperature_sensor_1,temperature_sensor_2,vibration_sensor,pressure_sensor,fault_code_count,last_maintenance_cycles,maintenance_log_flag,sensor_drift_flag,ambient_temperature,humidity,failure_within_10_cycles,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
AC00,Engine2,69.0,3.59778e-05,LOW,0,Standard operations — continue routine monitoring,45.04642815920344,90.28000760084232,90.42480685727408,0.9555334041686382,96.67678310373384,1.0,0.0,0.0,0.0,14.570386063971489,79.89707502478572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,72.0,0.00027644582,LOW,0,Standard operations — continue routine monitoring,47.74010819302107,95.93473449201032,97.17376464846076,0.7726764762386364,97.39049453259057,0.0,0.0,0.0,0.0,29.92141033936662,37.08821061248384,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,75.0,5.7058052e-05,LOW,0,Standard operations — continue routine monitoring,50.56700150702999,89.5444464212466,94.78889384451482,0.9194239552202664,104.0292821493274,0.0,0.0,0.0,0.0,19.103471433128345,55.52548165254439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,79.0,9.053446e-05,LOW,0,Standard operations — continue routine monitoring,51.09409563573073,92.74437354413372,93.92113095389824,0.9851403061754788,103.10044239799554,2.0,0.0,0.0,0.0,28.24518316374555,85.12939874502331,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,82.0,6.21533e-05,LOW,0,Standard operations — continue routine monitoring,51.88676317679975,90.6251956747444,88.72119220454641,0.9241761174996512,101.10158446780255,2.0,0.0,0.0,0.0,25.443505574990677,42.35808783016393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,84.0,4.5250436e-05,LOW,0,Standard operations — continue routine monitoring,54.85336212305268,84.23783040733585,83.90731971982112,0.7771391578839548,98.34677581421556,0.0,0.0,0.0,0.0,9.135363815736657,53.667342375735046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,86.0,4.448037e-05,LOW,0,Standard operations — continue routine monitoring,56.525013728038,91.06433462014937,84.91281324774413,1.1096105976238717,107.24164069880852,1.0,0.0,0.0,0.0,38.58816633332729,55.7048022575112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,87.0,4.6509293e-05,LOW,0,Standard operations — continue routine monitoring,59.449710794807096,93.39622370661928,92.5504340259689,0.9763409995489292,97.06493458396614,0.0,0.0,0.0,0.0,37.00411548413398,87.24131685365722,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,91.0,3.1379222e-05,LOW,0,Standard operations — continue routine monitoring,61.792462559414645,89.1258597481605,87.37090704713056,1.0416244497468403,95.40778700511808,1.0,0.0,0.0,0.0,5.87293482935781,65.43714688207953,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,95.0,5.4423723e-05,LOW,0,Standard operations — continue routine monitoring,63.79941726447289,87.46874545685867,89.82346588303449,1.3295758813419336,91.2073128533855,0.0,0.0,0.0,0.0,27.954775244231836,43.53981197150013,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,98.0,3.7310074e-05,LOW,0,Standard operations — continue routine monitoring,65.28189088692004,92.80956788298498,98.5375212359988,1.012434247633584,96.77855980388476,0.0,0.0,0.0,0.0,11.314098844581428,68.03237714962808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,99.0,3.7472135e-05,LOW,0,Standard operations — continue routine monitoring,67.67438871735061,90.1617930696868,91.25373253089204,1.3577506343859318,99.6252137630049,1.0,0.0,0.0,0.0,14.796167527378453,55.96358343106574,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,102.0,5.007883e-05,LOW,0,Standard operations — continue routine monitoring,69.2257281640133,91.2378377754405,99.7972819187916,1.1292290656139166,100.1793247359761,1.0,0.0,0.0,0.0,27.001344191734223,27.43701257804385,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,106.0,6.182422e-05,LOW,0,Standard operations — continue routine monitoring,72.0019063600215,91.08565338538315,83.53626906946613,1.1655871862703604,102.39631734551874,1.0,0.0,0.0,0.0,24.938008603261277,66.04678990628366,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,107.0,6.259351e-05,LOW,0,Standard operations — continue routine monitoring,73.02473333771778,82.51529051806878,95.59748092022804,0.6210460705664526,109.70464850149136,2.0,0.0,0.0,0.0,34.971152218978204,56.47021887139122,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,110.0,0.000114839495,LOW,0,Standard operations — continue routine monitoring,75.19362768402034,89.4495091109196,92.47960741356653,0.9155035809135106,97.061302485119,0.0,0.0,0.0,0.0,21.25338671643856,47.7198452202213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,113.0,4.6556506e-05,LOW,0,Standard operations — continue routine monitoring,75.79190803362309,92.75107337921376,98.06593791469967,1.2502399751786228,96.93268414300177,0.0,0.0,0.0,0.0,32.68727492147329,48.294849689134274,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,115.0,5.182727e-05,LOW,0,Standard operations — continue routine monitoring,77.44824482395596,93.08724202806906,85.0694108649521,1.0350907142745116,104.59873086979434,2.0,0.0,0.0,0.0,27.599214691357293,40.63445893652828,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,116.0,4.983415e-05,LOW,0,Standard operations — continue routine monitoring,78.47686484144732,86.12590250641927,92.0219867408037,1.051381377270981,104.12217851119128,1.0,0.0,0.0,0.0,40.23124077269657,68.08365065526988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,117.0,2.8374488e-05,LOW,0,Standard operations — continue routine monitoring,80.38801119775393,80.9860512317791,86.99623559649244,0.9801351979066232,103.95517449760622,2.0,0.0,0.0,0.0,19.07606075761131,47.04013845480276,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,120.0,3.2043354e-05,LOW,0,Standard operations — continue routine monitoring,81.02714492114636,94.0867533278208,93.62768484947344,1.1920923832156556,99.8991418635341,1.0,0.0,0.0,0.0,18.37376241054153,68.5589800288974,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,122.0,2.8849056e-05,LOW,0,Standard operations — continue routine monitoring,83.30452611823823,93.84150249352312,85.93225528532577,1.362788086424789,100.72426824689092,1.0,0.0,0.0,0.0,18.48163892197841,60.71098006974621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,124.0,5.7675017e-05,LOW,0,Standard operations — continue routine monitoring,84.94019604878598,99.91336674765728,100.6913784150378,1.254163847524446,95.16916794805626,0.0,0.0,0.0,0.0,19.40258025271728,82.57537671991231,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,125.0,5.755168e-05,LOW,0,Standard operations — continue routine monitoring,87.26736473679509,89.83843288464026,91.92760804519236,1.2017085612669276,101.11257570597289,2.0,0.0,0.0,0.0,30.434831529637776,75.52381390620899,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,127.0,8.815753e-05,LOW,0,Standard operations — continue routine monitoring,90.03703006295137,94.35141918967892,84.43049658129334,0.6672075521665035,110.29049611861004,1.0,0.0,0.0,0.0,6.390901191453537,74.95410102417604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,130.0,5.4431406e-05,LOW,0,Standard operations — continue routine monitoring,91.4967581163844,95.6767761587626,91.42106585606103,0.7348489221119967,101.6910087923096,1.0,0.0,0.0,0.0,24.87255849511632,75.81592823773671,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,132.0,6.9306116e-05,LOW,0,Standard operations — continue routine monitoring,94.2314895740118,87.21090016009059,93.50871731240233,0.7765460140707758,96.83546433866412,2.0,0.0,0.0,0.0,20.93725270610216,63.90793480611024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,133.0,5.1131887e-05,LOW,0,Standard operations — continue routine monitoring,95.0080689163998,97.30448073935362,91.40357763933774,0.955861901832475,98.175169039544,0.0,0.0,0.0,0.0,17.26210800896427,41.33017945032874,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,136.0,3.449318e-05,LOW,0,Standard operations — continue routine monitoring,97.90575590280989,84.39104091885805,87.2481052072724,0.9086833415613244,97.03929521102808,2.0,0.0,0.0,0.0,26.093947946048928,70.88649935848038,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,140.0,4.7013633e-05,LOW,0,Standard operations — continue routine monitoring,100.38096749562008,86.51333478077292,99.65150546243474,0.7690525342378953,97.15831673419184,1.0,0.0,0.0,0.0,9.16593278960488,81.23224203766273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,141.0,6.4129745e-05,LOW,0,Standard operations — continue routine monitoring,101.71896059973484,83.38372814782753,80.38415386693264,1.180769439380273,100.75432612218648,1.0,0.0,0.0,0.0,29.716881051978408,37.053535452407885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,145.0,4.832315e-05,LOW,0,Standard operations — continue routine monitoring,103.2662742234962,87.82813517841123,96.10103499444484,1.2898801619065423,105.55055731871394,1.0,0.0,0.0,0.0,25.00699117557175,62.37383971430052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,146.0,4.0317223e-05,LOW,0,Standard operations — continue routine monitoring,104.54111653916772,85.75640882199045,81.11520625500985,1.0254255933169498,104.31476803670984,1.0,0.0,0.0,0.0,4.21623345081057,41.39039883468644,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,148.0,5.6014895e-05,LOW,0,Standard operations — continue routine monitoring,106.95450724183334,89.34003491862815,86.8291038363252,0.9857574307142584,99.0455243114986,1.0,0.0,0.0,0.0,29.853159965604533,48.409992865897934,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,149.0,5.270809e-05,LOW,0,Standard operations — continue routine monitoring,108.47446848024543,82.6999424453743,91.44811163825624,1.0194358125316387,93.4348938390292,1.0,0.0,0.0,0.0,33.61965085060156,69.35099158374527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,153.0,5.454879e-05,LOW,0,Standard operations — continue routine monitoring,110.7801358098846,89.47999385106564,92.18313807546488,1.352373844174811,94.6065652750056,0.0,0.0,0.0,0.0,31.888382470327848,67.00173825397293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,157.0,4.1066924e-05,LOW,0,Standard operations — continue routine monitoring,111.7337243976091,81.3217731413382,100.7072434264415,0.7041466993937405,96.42631642725752,1.0,0.0,0.0,0.0,18.72689458322696,78.77477207099736,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,158.0,3.9657192e-05,LOW,0,Standard operations — continue routine monitoring,112.96988879646388,96.56054269438984,91.95044812625122,0.8534267279063337,107.54060504905722,2.0,0.0,0.0,0.0,31.173898097203253,41.99745005397586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,160.0,4.8879825e-05,LOW,0,Standard operations — continue routine monitoring,115.93089424822276,83.4887824408676,89.41022859567528,0.6179447168951687,102.91642014302272,0.0,0.0,0.0,0.0,20.757844347882138,50.30685957265501,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,163.0,5.2661868e-05,LOW,0,Standard operations — continue routine monitoring,118.61561944212906,97.77940193653332,101.2241522597736,0.757377937606681,103.27894585207444,0.0,0.0,0.0,0.0,28.715938304865265,58.22403149180656,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,164.0,7.3311305e-05,LOW,0,Standard operations — continue routine monitoring,119.32261611194188,83.5762098901675,96.70627600600707,0.6824273665935168,96.28537740727027,0.0,0.0,0.0,0.0,7.4521315942476605,58.141590318891616,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,167.0,5.3479034e-05,LOW,0,Standard operations — continue routine monitoring,120.47827622269143,86.64168827901483,95.3682117073086,1.385214756489452,98.855127587796,1.0,0.0,0.0,0.0,41.54978375736585,49.4358130411516,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,171.0,2.9763603e-05,LOW,0,Standard operations — continue routine monitoring,122.0653445692008,94.52448239410094,88.4743086627628,1.1482323383804602,105.8357078905475,1.0,0.0,0.0,0.0,31.91620680950868,79.29222682659665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,172.0,4.0043105e-05,LOW,0,Standard operations — continue routine monitoring,124.2123029859776,93.88629545691192,94.4423651175458,0.954932296112672,91.75303774341732,2.0,0.0,0.0,0.0,12.49003669018153,99.08966200439278,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,175.0,3.2145123e-05,LOW,0,Standard operations — continue routine monitoring,124.7971679324421,84.52784097348142,96.46941312500604,1.2111955697846408,103.57753730212572,1.0,0.0,0.0,0.0,12.259310150466762,81.21060691504152,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,179.0,7.407681e-05,LOW,0,Standard operations — continue routine monitoring,125.59858514688528,91.5232392548127,87.29063537610563,1.1860927409590185,96.04873644354576,2.0,0.0,0.0,0.0,33.67765024170888,64.24548308092824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,181.0,5.0311035e-05,LOW,0,Standard operations — continue routine monitoring,128.2902485915414,84.50520221761582,79.47565287721801,0.7519259669210027,94.35225126077876,2.0,0.0,0.0,0.0,16.939696803294304,56.98812200938899,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,184.0,9.702451e-05,LOW,0,Standard operations — continue routine monitoring,129.84364109723407,86.0914103454446,96.86113563468076,0.7807964527946836,96.29438115890478,1.0,0.0,0.0,0.0,22.54930381683664,46.75264132355285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,188.0,0.00014217838,LOW,0,Standard operations — continue routine monitoring,130.88927581689674,89.0742851668636,87.93725844865779,1.575761625095018,96.51472212013508,0.0,0.0,0.0,0.0,31.181405952806813,52.44443278990288,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,190.0,7.4968586e-05,LOW,0,Standard operations — continue routine monitoring,131.96595034619114,87.92760459844565,90.4383963722646,1.120729889715259,96.1357290622218,1.0,0.0,0.0,0.0,31.314462935339375,96.80763261218564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,193.0,2.8117945e-05,LOW,0,Standard operations — continue routine monitoring,133.4565553934478,95.3578073105731,98.06295758677928,1.0554179094399363,98.68007613707348,1.0,0.0,0.0,0.0,10.061703587857592,49.259158188990085,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,194.0,3.767681e-05,LOW,0,Standard operations — continue routine monitoring,136.17842559312024,92.76308767841677,96.66085771367862,0.9206381851092864,100.5416237680745,2.0,0.0,0.0,0.0,43.65003233997474,72.30723657406838,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,198.0,4.2974032e-05,LOW,0,Standard operations — continue routine monitoring,138.09275550310971,92.65340339446836,89.88117627599993,1.00124133956429,105.17226072748608,0.0,0.0,0.0,0.0,15.717305485835496,68.91553213384753,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,199.0,5.9602145e-05,LOW,0,Standard operations — continue routine monitoring,140.79493240110705,88.35363367852274,93.76828406192288,1.3065552626776191,94.96904865241184,2.0,0.0,0.0,0.0,22.168909987647464,46.76958988188858,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,203.0,3.1137915e-05,LOW,0,Standard operations — continue routine monitoring,142.6448958503967,89.67009076934147,91.36595854064336,1.067431319731202,108.09152257300607,1.0,0.0,0.0,0.0,23.136276056369084,53.9300126503943,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,204.0,2.7641981e-05,LOW,0,Standard operations — continue routine monitoring,145.07235658172704,89.19714893227724,100.60306373565928,0.8695865415958318,108.53640282198116,2.0,0.0,0.0,0.0,32.321236073330724,76.20103500483248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,206.0,5.5576416e-05,LOW,0,Standard operations — continue routine monitoring,145.96970228991893,94.51335024538704,93.33250493605976,1.2374906689873106,99.9649200342663,2.0,0.0,0.0,0.0,23.854096996920312,69.49901253455364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,209.0,6.463343e-05,LOW,0,Standard operations — continue routine monitoring,148.88100347059444,87.57068632989984,98.94310208529636,0.7841034605292462,94.02858364997996,1.0,0.0,0.0,0.0,34.50502755282625,54.85536257546056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC00,Engine2,213.0,7.759602e-05,LOW,0,Standard operations — continue routine monitoring,150.73908548506932,86.96103062621422,89.97902860056658,1.4502240710886898,87.83922735068374,2.0,0.0,0.0,0.0,14.692824971984768,59.25350235526373,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
