"aircraft_id","component_id","flight_cycles","engine_hours","temperature_sensor_1","temperature_sensor_2","vibration_sensor","pressure_sensor","fault_code_count","last_maintenance_cycles","maintenance_log_flag","sensor_drift_flag","ambient_temperature","humidity","failure_within_10_cycles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","149","108.47446848024545","82.6999424453743","91.44811163825625","1.0194358125316387","93.43489383902921","1","0","0","0","33.61965085060156","69.35099158374527","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","153","110.7801358098846","89.47999385106564","92.18313807546487","1.352373844174811","94.6065652750056","0","0","0","0","31.888382470327848","67.00173825397293","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","157","111.7337243976091","81.3217731413382","100.7072434264415","0.7041466993937405","96.42631642725752","1","0","0","0","18.726894583226958","78.77477207099736","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","158","112.96988879646389","96.56054269438985","91.95044812625122","0.8534267279063337","107.54060504905722","2","0","0","0","31.173898097203253","41.99745005397586","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","160","115.93089424822277","83.4887824408676","89.41022859567528","0.6179447168951687","102.91642014302273","0","0","0","0","20.757844347882138","50.306859572655014","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","163","118.61561944212906","97.77940193653332","101.22415225977359","0.757377937606681","103.27894585207444","0","0","0","0","28.715938304865265","58.224031491806564","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","164","119.32261611194187","83.5762098901675","96.70627600600709","0.6824273665935168","96.28537740727029","0","0","0","0","7.4521315942476605","58.141590318891616","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","167","120.47827622269143","86.64168827901483","95.3682117073086","1.385214756489452","98.85512758779599","1","0","0","0","41.54978375736585","49.435813041151604","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","171","122.0653445692008","94.52448239410094","88.4743086627628","1.1482323383804602","105.8357078905475","1","0","0","0","31.916206809508676","79.29222682659665","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","172","124.2123029859776","93.88629545691191","94.44236511754579","0.954932296112672","91.75303774341731","2","0","0","0","12.49003669018153","99.08966200439278","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","175","124.7971679324421","84.52784097348142","96.46941312500603","1.2111955697846408","103.57753730212573","1","0","0","0","12.259310150466762","81.21060691504152","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","179","125.59858514688528","91.5232392548127","87.29063537610563","1.1860927409590185","96.04873644354576","2","0","0","0","33.67765024170888","64.24548308092824","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","181","128.2902485915414","84.50520221761582","79.47565287721801","0.7519259669210027","94.35225126077877","2","0","0","0","16.939696803294304","56.98812200938899","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","184","129.84364109723407","86.0914103454446","96.86113563468076","0.7807964527946836","96.29438115890478","1","0","0","0","22.549303816836638","46.752641323552844","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","188","130.88927581689674","89.0742851668636","87.93725844865779","1.575761625095018","96.51472212013509","0","0","0","0","31.181405952806813","52.444432789902876","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","190","131.96595034619114","87.92760459844565","90.4383963722646","1.120729889715259","96.13572906222181","1","0","0","0","31.314462935339378","96.80763261218564","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","193","133.4565553934478","95.3578073105731","98.06295758677929","1.0554179094399365","98.68007613707348","1","0","0","0","10.061703587857593","49.259158188990085","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","194","136.17842559312024","92.76308767841677","96.66085771367862","0.9206381851092864","100.5416237680745","2","0","0","0","43.65003233997474","72.30723657406838","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","198","138.09275550310971","92.65340339446837","89.88117627599993","1.00124133956429","105.17226072748608","0","0","0","0","15.717305485835496","68.91553213384753","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","199","140.79493240110705","88.35363367852274","93.76828406192287","1.3065552626776193","94.96904865241183","2","0","0","0","22.168909987647464","46.76958988188858","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","203","142.6448958503967","89.67009076934147","91.36595854064336","1.067431319731202","108.09152257300609","1","0","0","0","23.136276056369084","53.9300126503943","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","204","145.07235658172704","89.19714893227724","100.60306373565929","0.8695865415958318","108.53640282198117","2","0","0","0","32.321236073330724","76.20103500483248","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","206","145.96970228991893","94.51335024538704","93.33250493605976","1.2374906689873106","99.9649200342663","2","0","0","0","23.854096996920312","69.49901253455364","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","209","148.88100347059444","87.57068632989984","98.94310208529635","0.7841034605292462","94.02858364997996","1","0","0","0","34.50502755282625","54.85536257546056","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","213","150.73908548506932","86.96103062621422","89.97902860056658","1.4502240710886898","87.83922735068374","2","0","0","0","14.692824971984768","59.25350235526373","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","214","152.757351605726","90.23612902663717","84.7790259214844","0.8217616000036377","98.17592073527199","1","0","0","0","22.23101160203622","59.61916430423269","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","216","154.95849317162433","92.01460824174224","92.21322920636608","1.1779472623625251","106.08788433300401","0","0","0","0","22.36678097386036","53.95065747040319","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","217","156.88575442623474","90.13819726123201","87.63400556796049","0.8533831453843286","93.92655183800326","1","0","0","0","14.983799901050844","55.78349560671067","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","220","157.88790215089048","96.29821055707224","96.42239442733866","0.8669779420265415","99.06040476323957","2","0","0","0","37.65197251623699","68.39038813092496","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","223","160.42496493525675","96.36505787537808","91.53057527668287","1.4800803320210234","97.33773741053187","0","0","0","0","22.01696505448553","92.45484748837106","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","226","161.47299990365187","93.12016855013704","86.73460636815571","0.9107917660938654","110.7045770190356","1","0","0","0","11.303018203149332","52.88738525355144","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","228","162.04963115916638","89.09666132035719","84.89468762372923","1.1672229286170674","103.62004161608107","0","0","0","0","56.048674284667214","65.21103954963493","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","231","163.99631968059737","99.01942231325407","91.06583481505854","1.0880141200939508","99.03306774124036","1","0","0","0","37.46326885797454","58.09782753145467","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","232","164.8252388934155","89.8603091384308","93.75765147083344","0.8792063696712583","96.27390720070973","1","0","0","0","23.000601514096314","47.28714760365285","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","234","166.61228227823972","96.79083767650384","82.94711642686028","0.9292003175613631","94.35476780210794","0","0","0","0","8.815421663197242","83.1900622140019","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","237","168.24675613169882","92.57385974311046","84.07313491940937","1.0696031871413452","96.77491933377404","0","0","0","0","8.632750087006592","78.08537190122146","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","241","169.93333332107335","91.58279648147811","93.48907049859683","1.2108952026349487","100.85017406946277","2","0","0","0","23.690840272302506","44.47567703201801","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","242","170.65472228163145","91.09403134748784","88.07022570811668","0.8104205859641861","108.62272568762762","1","0","0","0","3.9908113854808214","104.0662927075166","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","246","172.4853347536972","87.40966638912222","94.33038267760178","1.174720435390668","95.49105467635454","0","0","0","0","24.6911236442842","90.05110900773157","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","247","175.06252773205148","92.48500967055139","94.70432280942305","1.0902518591277455","99.19714759327138","0","0","0","0","6.4905964210473215","74.15195762798051","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","249","178.06106204647816","95.32811171062832","89.79567601166329","1.1582674668147503","107.10647645235292","0","0","0","0","21.357975165120624","71.29313516420956","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","250","180.60564758691572","91.47733423221564","84.26825156071497","0.8507520552513266","92.90436090502772","0","0","0","0","21.969683590019706","59.47945019955165","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","253","182.61426907036918","93.81765095766704","99.8750557701297","0.3085356778675632","96.31848638581212","1","0","0","0","41.243820586002116","64.87700472947657","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","257","185.5030783102565","89.12697390391145","92.62837692239461","1.1671385547115873","102.90441939174838","1","0","0","0","25.577955855852192","71.54486627018437","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","261","186.78134755814654","96.51394846355082","95.94121449705624","0.9122668654708351","92.2633542942284","0","0","0","0","19.187648269171678","46.56735896782354","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","262","188.69962810721879","97.23457131213907","94.32482488732944","1.0167342540649988","100.52944854861157","1","0","0","0","14.406078695300561","67.16330574188468","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","263","191.2992813643856","89.31608320846706","96.30593109881742","1.2523168743931974","96.78073851162145","1","0","0","0","19.322449368258063","66.48288977198108","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","266","193.26580252232426","92.07432337926575","87.20011212696711","0.8591435909646072","101.94619005698544","0","0","0","0","11.735793131410068","71.29053222858941","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","267","195.2519933602897","89.70371707031909","89.62061607489602","1.1871692464396064","95.87855317759325","2","0","0","0","8.509176660657772","75.68602698810511","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","271","196.43739502668922","84.9894868862281","89.60199644551977","0.9023039386453291","98.71138026591454","0","0","0","0","31.31291283260168","36.650760438047946","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","274","198.26978949306755","82.18586524084456","85.07794482417303","1.0565027424621265","109.81343411921769","1","0","0","0","26.104905386994687","65.6694218990531","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","277","199.27212371471518","83.08963193691989","91.80722752634874","1.2413631826429632","98.86075584157044","0","0","0","0","18.513374129511302","64.10064521916401","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","279","199.9949347950052","86.6806189987314","92.39899506812651","0.9471020351934624","102.31665551383097","1","0","0","0","25.600290057520123","35.8373331665738","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","282","201.48738858769093","102.46840622939267","88.61437859343185","1.1698769877530828","98.92206292830122","2","0","0","0","33.8644819701626","25.59035489949622","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","283","202.9389468213824","93.55447652078665","95.14224132652853","0.8263572571959847","100.13283263020516","0","0","0","0","34.1237461396287","36.03432120339887","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","284","204.95457916575984","85.94839590521735","95.07032321511828","0.5899359033131171","98.62556989322647","0","0","0","0","23.919623002107496","58.96813730347683","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","288","207.8691345686429","79.77826071968781","89.48726687003327","0.5754208421958249","102.07572749651617","2","0","0","0","22.865571290697922","82.36089205274928","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","290","209.58063853619007","92.61618646542811","98.50858394210971","0.84148359480261","91.38029882434587","0","0","0","0","26.605739810498648","60.04569030230122","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","291","210.66225238259676","85.66898161468713","89.19361764078606","1.073096298979753","101.22565508359295","1","0","0","0","30.41462728204788","71.3873274045397","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC00","Engine2","293","213.57180807130263","86.61779345768413","90.52307541901787","1.125997038407408","98.17151907048887","0","0","0","0","24.846901508270044","68.68937249401633","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
